Autoritate contractanta,CUI,Tip autoritate,Tip activitate,Tip anunt,Tip procedura,Tip legislatie,Tip incheiere contract,Tip contract,Modalitate de desfasurare,Cu licitatie electronica?,Tip criteriu de atribuire,Cod CPV,Denumire CPV,Numar anunt initiere,Data publicare,Numar lot,Numar anunt atribuire,Data publicare,Data contract,Numar contract,Incheiar prin ,Valoare contract (RON),Ofertant,CUI ofertant,Oras,Tara
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,52,CAN1058805,03/28/2024 13:02:43,09/07/2023 00:00:00,2536,Cu acord cadru subsecvent,"21,322",FRESENIUS KABI ROMANIA,RO 3391027,Ghimbav,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,52,CAN1058805,03/28/2024 13:02:43,10/03/2023 00:00:00,2866.,Cu acord cadru subsecvent,"10,661",FRESENIUS KABI ROMANIA,RO 3391027,Ghimbav,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,04/06/2021 00:00:00,953,Cu acord cadru,,ALLIANCE HEALTHCARE ROMANIA,RO 8955860,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,04/06/2021 00:00:00,953,Cu acord cadru,,EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,04/06/2021 00:00:00,953,Cu acord cadru,,PHARMAFARM,RO 200106,Corunca,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,07/08/2021 00:00:00,3062,Cu acord cadru subsecvent,"1,678",EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,08/23/2021 00:00:00,2497,Cu acord cadru subsecvent,"1,006",EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,09/01/2021 00:00:00,2566,Cu acord cadru subsecvent,"1,006",EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,10/13/2021 00:00:00,2997,Cu acord cadru subsecvent,"3,020",EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,11/12/2021 00:00:00,3360,Cu acord cadru subsecvent,"2,013",EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,01/19/2022 00:00:00,163,Cu acord cadru subsecvent,"1,678",EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,02/10/2022 00:00:00,413,Cu acord cadru subsecvent,"3,356",EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,04/06/2022 00:00:00,1036.1,Cu acord cadru subsecvent,"6,285",EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,06/20/2022 00:00:00,1944,Cu acord cadru subsecvent,"12,570",EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,10/03/2022 00:00:00,2822,Cu acord cadru subsecvent,"7,542",EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,01/11/2023 00:00:00,87,Cu acord cadru subsecvent,"8,380",EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,03/30/2023 00:00:00,1003.1,Cu acord cadru subsecvent,"8,380",EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,04/06/2023 00:00:00,1094,Cu acord cadru subsecvent,"12,540",EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,53,CAN1058805,03/28/2024 13:02:43,01/19/2024 00:00:00,211,Cu acord cadru subsecvent,"6,270",EUROPHARM HOLDING,RO 6567900,Brasov,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,04/06/2021 00:00:00,954,Cu acord cadru,,ALLIANCE HEALTHCARE ROMANIA,RO 8955860,Bucuresti,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,04/06/2021 00:00:00,954,Cu acord cadru,,B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,04/06/2021 00:00:00,954,Cu acord cadru,,Pharma,RO 13591928,Iasi,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,04/22/2021 00:00:00,1196,Cu acord cadru subsecvent,"4,740",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,05/14/2021 00:00:00,1367,Cu acord cadru subsecvent,711,B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,05/25/2021 00:00:00,1466,Cu acord cadru subsecvent,"4,740",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,06/30/2021 00:00:00,1960,Cu acord cadru subsecvent,"4,740",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,08/04/2021 00:00:00,2290,Cu acord cadru subsecvent,"4,740",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,08/11/2021 00:00:00,2340,Cu acord cadru subsecvent,"1,896",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,09/02/2021 00:00:00,2607.1,Cu acord cadru subsecvent,"1,896",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,09/08/2021 00:00:00,2643bis,Cu acord cadru subsecvent,"1,896",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,10/13/2021 00:00:00,3040,Cu acord cadru subsecvent,"1,422",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,11/02/2021 00:00:00,3234,Cu acord cadru subsecvent,"4,740",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,11/26/2021 00:00:00,3513,Cu acord cadru subsecvent,"9,243",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,01/26/2022 00:00:00,259,Cu acord cadru subsecvent,"4,740",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,02/10/2022 00:00:00,428,Cu acord cadru subsecvent,"4,740",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,03/09/2022 00:00:00,678,Cu acord cadru subsecvent,"4,880",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,03/14/2022 00:00:00,712,Cu acord cadru subsecvent,732,B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,04/07/2022 00:00:00,1068.1,Cu acord cadru subsecvent,"9,760",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,06/03/2022 00:00:00,1665,Cu acord cadru subsecvent,"34,160",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,06/09/2022 00:00:00,1740.1,Cu acord cadru subsecvent,"1,220",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,11/07/2022 00:00:00,3206,Cu acord cadru subsecvent,"7,320",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,11/10/2022 00:00:00,3275,Cu acord cadru subsecvent,"1,220",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,01/12/2023 00:00:00,144,Cu acord cadru subsecvent,"7,320",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,01/16/2023 00:00:00,165.1,Cu acord cadru subsecvent,244,B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,02/16/2023 00:00:00,556.1,Cu acord cadru subsecvent,"7,320",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,03/29/2023 00:00:00,993.1,Cu acord cadru subsecvent,"9,760",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,05/05/2023 00:00:00,1314.1,Cu acord cadru subsecvent,"7,320",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,05/31/2023 00:00:00,1518,Cu acord cadru subsecvent,"34,160",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,07/14/2023 00:00:00,2009,Cu acord cadru subsecvent,"1,220",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,08/04/2023 00:00:00,2234,Cu acord cadru subsecvent,"5,300",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,08/30/2023 00:00:00,2481,Cu acord cadru subsecvent,"5,300",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,09/19/2023 00:00:00,2704,Cu acord cadru subsecvent,"7,950",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
Spitalul Judetean de Urgenta Tulcea,4026712,Consiliul județean,Sanatate,Anunt de atribuire,Licitatie deschisa,Legea nr. 98/23.05.2016,Incheierea unui acord-cadru,Furnizare,Online,DA,Pretul cel mai scazut,33600000-6,Produse farmaceutice (Rev.2),CN1026588,12/01/2020 01:35:50,54,CAN1058805,03/28/2024 13:02:43,09/20/2023 00:00:00,2730,Cu acord cadru subsecvent,"31,800",B.BRAUN MEDICAL,RO 11080242,Sanandrei,Romania
